Ensembl.Gene.ID	prefrontal cortex_GSM752664	prefrontal cortex_GSM752665	prefrontal cortex_GSM752666	prefrontal cortex_GSM752667	prefrontal cortex_GSM752668	prefrontal cortex_GSM752669	cerebellum_GSM752670	cerebellum_GSM752671	heart_GSM752672	heart_GSM752673	adult mammalian kidney_GSM752674	adult mammalian kidney_GSM752675	liver_GSM752676	liver_GSM752677	testis_GSM752678
ENSPTRG00000037959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037979	0	1.1276	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037986	1.10052	0	0	0	2.15593	5.23505	1.11631	1.02889	0.96155	0.97765	0.54797	0.40031	0.457	0	1.65494
ENSPTRG00000037987	0	0	0	1.55749	1.10911	0	0	0	0	0.50295	0.56385	2.05963	0	1.22084	0
ENSPTRG00000037988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037992	0	0	0	0	0	0	0	0	0	0.6941	0.77815	0	0	0	0
ENSPTRG00000037993	0	0	0	0	0	0	0	2.14865	0	0	0.57217	0.41798	0	0	0
ENSPTRG00000037994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000037999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038013	5.38897	0	0	0	1.31958	0	12.9814	6.29766	0.58854	0.59839	2.6833	0	4.47566	0	4.05165
ENSPTRG00000038014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038023	0	0	0	0	0	0	0	0	0	0.72305	0	0	0	0	0
ENSPTRG00000038024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36625
ENSPTRG00000038032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64331
ENSPTRG00000038043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038061	1.47434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038064	0	0	0	1.52439	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038071	0	0	0	0	1.13376	0	0	0	0	0	0	0	0	1.24797	0
ENSPTRG00000038072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038076	1.06676	0.48876	0.55904	0.73361	0	1.26853	0.2705	2.99198	0	0.2369	0	0	0	0	0.40102
ENSPTRG00000038078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038099	0	0	0	0	0	0	0	0	0	0	0.77045	0.56283	0	0	0
ENSPTRG00000038100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038107	0	0	0	0	0	0	0.80872	0	0	0	0	0.58005	0	0	0
ENSPTRG00000038108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038111	0	0	0	0	0	0	0.81704	1.50622	0	0	0	0	0	0	0
ENSPTRG00000038112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038119	0	0	0	0	0	0	0	0	0	0.58825	0	0	0	0	0
ENSPTRG00000038120	0	0	0	0	0	0	0	0	0	0	0	0.55191	0	0	1.14078
ENSPTRG00000038121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12973
ENSPTRG00000038133	0	0	0	0	0	0	1.45425	0	0	0	0	0	0	0	0
ENSPTRG00000038134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038140	0	0	0	0	0	0	0.58704	0	0	0	0	0	0.48069	0	0
ENSPTRG00000038141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038151	0	0	0	0	0	0	0.8806	0	0	0	0	0	0	0	1.30551
ENSPTRG00000038152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07792
ENSPTRG00000038176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038177	0	0	0	0	0	0	0	0	0	0	0	0.54657	0	0	0
ENSPTRG00000038178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12973
ENSPTRG00000038188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038191	2.92117	0	0	0	0	0	0	0	0	1.94606	0.72726	2.12505	0	0	0
ENSPTRG00000038192	0	1.31377	0	0	0	0	0	0	0.62629	0	0.71388	0	0	0	0
ENSPTRG00000038193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038196	0	0	0	0	0	0	0.97848	0	0	0	0	0	0	0	0
ENSPTRG00000038197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038205	0	0	0	0	0	0	0	1.35281	0	0	0	0	0	0	0
ENSPTRG00000038206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038213	0	0	0	0	0	0	0	0	0	0	0	0	1.32441	0	0
ENSPTRG00000038214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038222	1.51731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038229	0	0	0	0	0	0	0.76204	4.21461	0	0	0	0	0	0	0
ENSPTRG00000038230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038234	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5044	0
ENSPTRG00000038236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038245	0	0	0	0	0	0	0	0	0	0	0	4.87245	0	0	0
ENSPTRG00000038246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038264	0	0	0	0	0	0	0	0	0	0	0	0.19669	0	0	0
ENSPTRG00000038265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87995
ENSPTRG00000038277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038290	0	0	0	0	1.43055	0	0.74072	0	0	0	0	0	0.60652	0	1.09813
ENSPTRG00000038292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
