Ensembl.Gene.ID Averaged.RPKM.brain Averaged.RPKM.heart Averaged.RPKM.kidney Averaged.RPKM.testis Averaged.RPKM.cerebellum Averaged.RPKM.liver Tau Mean Max
ENSGGOG00000000933 2.73006018714123 0 1.45838489462064 1.62038465362381 2.64623210296135 1.98517243315308 0.435164534417642 1.74003904525002 2.73006018714123
ENSGGOG00000000934 4.4747769749979 0.463279280904945 3.54191238668737 5.57381106228384 4.03674562361184 4.02904085394408 0.406303696510064 3.68659436373833 5.57381106228384
ENSGGOG00000000935 0 0 2.94927054421891 0 0 1.00170525226005 0.932070982485919 0.658495966079827 2.94927054421891
ENSGGOG00000000937 0.477522334249569 0 0.61377294082131 1.81840067087351 0.424005937219177 0.393433536864614 0.790064447321418 0.621189236671363 1.81840067087351
ENSGGOG00000000938 3.31682439535284 1.17319345688169 3.02721764298712 4.42867907984733 3.42106617504299 3.43055687341906 0.351099581404799 3.13292293725517 4.42867907984733
ENSGGOG00000000939 0 0 0 4.66626178760126 0 0 1 0.777710297933544 4.66626178760126
ENSGGOG00000000940 5.68399056723093 1.14152225437263 3.56671444411012 7.35045295778818 3.4203257750124 2.85342986479552 0.546531812359587 4.00273931055163 7.35045295778818
ENSGGOG00000000941 0.0311091752916316 0 0.105786479725145 7.35945396420848 0 0 0.996279733369281 1.24939160320421 7.35945396420848
ENSGGOG00000000942 3.60905976244629 2.21930518678866 3.88453446608418 3.62694953849218 4.03944326092408 3.20853605115066 0.180660109028179 3.43130471098101 4.03944326092408
ENSGGOG00000000943 3.09769223585445 2.45192872953785 3.79926774295728 3.01597562911843 3.43412837134819 4.77887999994403 0.338799354283797 3.42964545146004 4.77887999994403
ENSGGOG00000000944 0 0 0 4.0536848241033 0 0 1 0.67561413735055 4.0536848241033
ENSGGOG00000000945 4.17128943100074 6.44455497746273 6.44978550141608 5.01221287211913 3.64131192341311 6.19563406273544 0.210361235698763 5.31913146135787 6.44978550141608
ENSGGOG00000000946 4.01449934724255 1.20886717881151 2.82092309764125 3.10966979460624 4.63277111187274 2.05823337993003 0.429620308053996 2.97416065168405 4.63277111187274
ENSGGOG00000000947 0.709994589965261 0 1.34576580984959 1.94714620670039 0.91771755668869 0.686273138226786 0.624090776323151 0.934482883571786 1.94714620670039
ENSGGOG00000000948 5.33681442569729 5.88881142699027 3.71408830655544 5.44051706554122 4.82045943139658 2.78441649871643 0.249549896380356 4.66418452581621 5.88881142699027
ENSGGOG00000000949 6.22245097829667 3.67806697361297 4.61808350071344 3.70364891702586 5.75757544382286 4.55201903502827 0.282938702192545 4.75530747475001 6.22245097829667
ENSGGOG00000000950 3.37084364736489 2.04510319294799 3.56574299591569 3.16504525790955 4.64058928820872 2.80734109317489 0.355509601967584 3.26577757925362 4.64058928820872
ENSGGOG00000000951 3.63356840269444 2.16162772774435 3.38207493878642 6.47792304396775 4.06598166638098 2.28973406166922 0.52043311747151 3.66848497354053 6.47792304396775
ENSGGOG00000000952 0 0 3.63870587528652 0 0.16272199157284 7.18062697563947 0.894119890094393 1.8303424737498 7.18062697563947
ENSGGOG00000000953 5.59143996521525 2.03035176936144 4.54257470208159 4.10194164447385 5.63058700701295 5.02876761150114 0.243593051093605 4.48761044994103 5.63058700701295
ENSGGOG00000000954 0.973529213610448 0 1.17744308293321 5.6207330183521 1.74817463791283 1.08147931528578 0.822776629543507 1.76689321134906 5.6207330183521
ENSGGOG00000000955 1.05600472695285 0 0.659931993034401 3.019109416161 2.38751230408985 0.219764007365805 0.713610046174467 1.22372040793398 3.019109416161
ENSGGOG00000000957 0.78657136911924 0.135969776070821 2.0980037478974 1.61205048028154 0 0 0.758380638927672 0.772099228894834 2.0980037478974
ENSGGOG00000000958 3.21698903355308 0.393335815486447 3.28228429165699 3.45452862585615 3.12080582724089 2.87517293208814 0.253814960249097 2.72385275431362 3.45452862585615
ENSGGOG00000000959 0 0.22323982182222 1.97747347847694 0.622058849831324 3.52970793417945 1.59183204695308 0.74986008591049 1.32405202187717 3.52970793417945
ENSGGOG00000000960 2.71964832949366 0 0.0900420963586639 3.08783449950813 2.07264154083202 0 0.683769841456071 1.32836107769875 3.08783449950813
ENSGGOG00000000962 2.96034718762321 2.80927947124466 4.38500898585454 4.33119427901175 3.78322318508918 3.55018566649976 0.204825812411831 3.63653979588718 4.38500898585454
ENSGGOG00000000963 2.51839798744586 0 0 1.26360535962699 0.822779359551696 0 0.834308577946833 0.767463784437425 2.51839798744586
ENSGGOG00000000964 2.65799036627659 0 0 0.298036532510844 1.86667099056674 0 0.837116977507335 0.803782981559029 2.65799036627659
ENSGGOG00000000965 0.273399087069647 0 0 2.52851631038549 1.13356843449533 0 0.888712007449897 0.655913971991746 2.52851631038549
ENSGGOG00000000968 4.6478608466045 3.51912028739382 5.01343748807243 6.30909303944668 4.36410566660337 3.74187677731986 0.325215179649314 4.59924901757344 6.30909303944668
ENSGGOG00000000969 4.11162878342097 2.1817027347616 3.7788353067116 3.66286060338224 4.72674756270676 2.75611675032748 0.302220228187507 3.53631529021844 4.72674756270676
ENSGGOG00000000970 0 0 0 5.81737408972455 0 0 1 0.969562348287424 5.81737408972455
ENSGGOG00000000971 6.45175205789452 4.59903066926784 6.68818350673661 7.56507503352652 6.14095347554013 6.16044353531003 0.20581453292617 6.26757304637928 7.56507503352652
ENSGGOG00000000972 2.12892164166917 0.0762474842970229 2.17400367764158 2.63820361595749 1.05975510762177 0.464350022102237 0.552477458705226 1.42358025821488 2.63820361595749
ENSGGOG00000000973 5.05033714061922 3.7683636848149 0 2.12358674341475 3.74046325531195 0.312901754986144 0.606152414715492 2.49927542985783 5.05033714061922
ENSGGOG00000000974 4.4240058315654 0 4.4212567099533 4.86226490511192 4.94537908989152 2.00232411213871 0.364665427130525 3.44253844144347 4.94537908989152
ENSGGOG00000000975 0.284064708250246 0 0.843828655021744 0.271437628777811 0.463537728712865 0.21619431256781 0.707230995070462 0.346510505555079 0.843828655021744
ENSGGOG00000000976 5.63084104730898 2.82881261919986 3.42621760638797 2.83692593462926 6.36170855637294 0.606260003525157 0.518083638217124 3.61512762790403 6.36170855637294
ENSGGOG00000000977 0 0 0 0 0 7.84747550117576 1 1.30791258352929 7.84747550117576
ENSGGOG00000000978 2.40434919653283 0.0428550877776342 2.65117753420049 2.95311248594016 2.98753856220075 1.93310803954125 0.331583366298892 2.16202348436552 2.98753856220075
ENSGGOG00000000979 2.48882577029592 0.734087601495794 1.30812507508306 2.37200763126429 2.52978423528715 0.0605474978667208 0.449471343929426 1.58222963521549 2.52978423528715
ENSGGOG00000000980 0 0 0.0568702496984575 6.28555498847905 0 0 0.998190446195994 1.05707087302958 6.28555498847905
ENSGGOG00000000981 5.84433550070945 0 4.63648824283886 4.81021120514311 3.83903406829727 0.146667583440202 0.540327515486102 3.21278943340482 5.84433550070945
ENSGGOG00000000982 0 0 2.52663438569758 0.633487010535138 1.00043877972714 1.30366103776895 0.767470367326598 0.910703535621467 2.52663438569758
ENSGGOG00000000983 5.57824693792916 3.69201154691526 5.38983454364883 4.551832822051 4.99241597027829 4.64327052168796 0.165710458374949 4.80793539041842 5.57824693792916
ENSGGOG00000000984 1.20555041296021 0.543600951719214 2.82078282697081 3.98606592149608 0.797207391772035 1.3922361980318 0.660849674110904 1.79090728382502 3.98606592149608
ENSGGOG00000000985 2.969397560007 3.15200664553954 4.96273454599433 6.84856698405714 2.73944951392656 4.99955120575984 0.45030428949455 4.2786177425474 6.84856698405714
ENSGGOG00000000986 2.7289662970978 0.740556454351621 0.27015004075129 1.24397367191931 1.56621741460862 0.829529292074217 0.659180336624114 1.22989886180048 2.7289662970978
ENSGGOG00000000987 4.95108460862087 1.88491111982053 2.622211529561 2.42864625442552 5.29001793128209 1.99460435003278 0.475182956172083 3.1952459656238 5.29001793128209
ENSGGOG00000000988 1.16618700020288 0 0.218720412181771 0.913224529330569 0 0.589363177475631 0.704797237717706 0.481249186531809 1.16618700020288
ENSGGOG00000000989 0 0 1.02783384063102 5.07636497836594 0 0 0.959505124434064 1.01736646983283 5.07636497836594
ENSGGOG00000000991 5.11039755300483 3.00716619923302 5.68524903544734 4.78994412704228 4.69767024874431 5.25961516496013 0.195644969976747 4.75834038807198 5.68524903544734
ENSGGOG00000000992 4.169103533224 1.75994329721115 3.75776657018519 3.64718094181227 4.09578936521411 2.09459420132695 0.263377642057486 3.25406298482894 4.169103533224
ENSGGOG00000000993 2.65166893551752 0 1.22146751995984 2.06217698652097 3.03617351488958 0 0.609026729671991 1.49524782614798 3.03617351488958
ENSGGOG00000000995 0 0 0.180569749625321 0.514904954535729 0 4.98239846217805 0.972082734472545 0.94631219438985 4.98239846217805
ENSGGOG00000000997 4.569311034418 1.32485067447978 3.74422782508577 0 3.58689007278125 1.05542047211689 0.574929832033173 2.38011667981361 4.569311034418
ENSGGOG00000000998 2.61975665034424 0 0.702029972985108 1.94816722631193 2.17625321440863 0.106149675009488 0.623430665740118 1.25872612317657 2.61975665034424
ENSGGOG00000000999 1.31561136824118 0.403223900024697 7.17350049370221 5.94478092228663 1.02455279470872 3.9270327387599 0.64828324093387 3.29811703628722 7.17350049370221
ENSGGOG00000001000 3.19557498127917 3.15833270712063 4.01534216666266 4.78386310812025 3.64343298722622 3.45470791581271 0.269737015323377 3.70854231103694 4.78386310812025
ENSGGOG00000001001 0 0 0 0.429257086835129 0 0 1 0.0715428478058548 0.429257086835129
ENSGGOG00000001004 3.13853057121145 3.15375938675471 1.14498321437074 3.79857626107746 2.557545314082 0 0.473759756315442 2.29889912458273 3.79857626107746
ENSGGOG00000001005 0.951789539464073 0 0.96900600784118 1.41685054857678 1.53019565011757 0.158049694950418 0.543104727743296 0.83764857349167 1.53019565011757
ENSGGOG00000001007 2.97055596271772 1.85019693711761 3.76076122226025 5.38439316604513 2.44366537068257 3.46738863088304 0.461682396632782 3.31282688161772 5.38439316604513
ENSGGOG00000001008 5.69044339793317 1.88350857825354 2.6723950469626 2.30051034432461 3.7919100689043 2.16873088746219 0.549523507058781 3.0845830539734 5.69044339793317
ENSGGOG00000001009 0.156785218955541 0 0 0 0.966069585756899 0 0.967541630278589 0.187142467452073 0.966069585756899
ENSGGOG00000001010 6.71916399669759 2.30821637603864 3.50943088171043 2.01196429547228 6.17858651869525 1.76512026129591 0.530497593421891 3.74874705498502 6.71916399669759
ENSGGOG00000001011 2.79409749968122 0.0018802643493726 2.55300602514432 4.4511220741909 3.14422765042246 2.52047918223345 0.505127451538932 2.57746878267029 4.4511220741909
ENSGGOG00000001013 1.16106869038352 0.269383296476081 1.07198075135321 0.868844773650521 0 2.54324232806739 0.734883500902946 0.985753306655121 2.54324232806739
ENSGGOG00000001014 3.56749415573675 0 0 0 2.92821920455312 0 0.835838878679346 1.08261889338164 3.56749415573675
ENSGGOG00000001017 2.53984018368783 0 0 1.59569460683892 2.02422125167046 0 0.714949319901437 1.02662600703287 2.53984018368783
ENSGGOG00000001018 3.81829514186821 0 1.82705053198721 4.21861379925293 1.94742307016556 0.173968865149291 0.631787218325333 1.99755856807053 4.21861379925293
ENSGGOG00000001019 1.40203108351104 1.74700018704757 1.99055446689181 1.47955135442124 1.3236172826083 2.08472183296304 0.238003435384872 1.67124603457383 2.08472183296304
ENSGGOG00000001022 0 3.23409473995155 2.64734111302028 3.70745963403375 0 0.33136708152371 0.664848519052603 1.65337709475488 3.70745963403375
ENSGGOG00000001023 1.83008374480954 0 1.1894388996834 3.41398665433251 0 0 0.823108702509952 1.07225154980424 3.41398665433251
ENSGGOG00000001024 4.97363555855594 0.581272604010592 0 1.64575698618678 4.12207230263351 0 0.744689701604341 1.88712290856447 4.97363555855594
ENSGGOG00000001027 4.46912484649003 0 0 1.75199493961387 3.33735088296041 0 0.772244186618713 1.59307844484405 4.46912484649003
ENSGGOG00000001028 5.25142403528293 0.18071575206657 4.19758664940814 4.29464280265999 4.62573115243686 0.927149686872855 0.458210727305018 3.24620834645456 5.25142403528293
ENSGGOG00000001029 2.48154855365793 1.3961380426256 2.88859905151416 4.52706720683335 3.38343987251279 1.83995830022492 0.470311207112734 2.75279183789479 4.52706720683335
ENSGGOG00000001030 4.95242863228188 0 0 0.655425106499653 6.39287050740731 0 0.824559132480979 2.00012070769814 6.39287050740731
ENSGGOG00000001032 1.25278556526659 0 3.56279868001014 0 0 5.38631405007331 0.821191850289116 1.70031638255834 5.38631405007331
ENSGGOG00000001033 2.09000190809782 1.22797113026661 2.24566562982562 4.19681710710375 2.73485614505604 0.762544462778226 0.568194703520098 2.20964273052134 4.19681710710375
ENSGGOG00000001034 3.79978516617947 1.61056745332238 3.37411934976991 5.26091313734797 4.35293093109954 2.45245545344227 0.40733260759852 3.47512858186026 5.26091313734797
ENSGGOG00000001035 0 0 0.807022731293101 0 0 0 1 0.13450378854885 0.807022731293101
ENSGGOG00000001036 3.81117113341628 3.19179139361773 5.21818909755254 5.59775104779069 3.58951474010649 5.27404046958915 0.246672220530284 4.44707631367881 5.59775104779069
ENSGGOG00000001038 2.80289401394937 0.493023401113081 2.79510120603723 4.73274621955494 2.95330179885397 2.40460145822995 0.516182725755355 2.69694468295642 4.73274621955494
ENSGGOG00000001039 2.94668027451508 1.28150257393437 3.00968733023142 6.09538499588797 3.07932229933977 2.06534902123841 0.593707649061955 3.07965441585784 6.09538499588797
ENSGGOG00000001040 2.32608523037094 0.229054489630777 5.2029420071912 2.53038792042819 3.34512734173512 0.888133717470362 0.641787715997776 2.42028845113776 5.2029420071912
ENSGGOG00000001042 0 0.360485046246819 0.118843039560083 1.33487142714882 0 0.222041967423676 0.894915714133061 0.339373580063233 1.33487142714882
ENSGGOG00000001044 2.17382666697312 0.885951069286919 2.32640552331906 2.94101801831385 1.69464292706419 2.05453789830211 0.378761773776354 2.01273035054321 2.94101801831385
ENSGGOG00000001045 4.05310643070515 1.71244660686861 3.89357948429114 4.80868210609544 4.34939222125057 3.22470498539227 0.283245207385904 3.67365197243386 4.80868210609544
ENSGGOG00000001049 5.35148434934969 1.66294108541617 4.96060551787752 3.76590067773696 4.74844372435501 3.09919633053102 0.318428826643851 3.93142861421106 5.35148434934969
ENSGGOG00000001050 1.45759241054404 0.690663875944868 1.48460646645277 2.92107637386322 1.87492108820683 0.951402545730506 0.557752995116897 1.56337712679037 2.92107637386322
ENSGGOG00000001052 0 0 0.685817235783433 0 0 0 1 0.114302872630572 0.685817235783433
ENSGGOG00000001053 1.74034876325998 0.325328375884802 2.93664084030254 4.03966833780686 2.04311942426198 2.11880955618077 0.546287160551138 2.20065254961616 4.03966833780686
ENSGGOG00000001054 4.47062677474695 3.3834616044853 4.96557956048727 5.92860696245209 4.07351505381849 3.95601007778834 0.296657943312097 4.46296667229641 5.92860696245209
ENSGGOG00000001057 5.23397153886911 3.80397019620823 4.84131755158824 6.47670894649172 5.2597925721939 4.49902746119457 0.27005892914616 5.01913137775763 6.47670894649172
ENSGGOG00000001058 4.23159954719807 4.26858393189881 5.36249390441262 4.51697011189914 4.04369859544446 5.05729505134259 0.175079818008454 4.58010685703261 5.36249390441262
ENSGGOG00000001059 0 0 2.82965843423048 0 0 1.24762593364975 0.911817912822468 0.679547394646705 2.82965843423048
ENSGGOG00000001060 3.83393620737673 1.53533603560536 3.23420092259531 5.28332509305476 3.49123635619325 1.31268441588063 0.492463791210725 3.11511983845101 5.28332509305476
ENSGGOG00000001061 2.93417165561676 0.419729364832552 3.6047546694821 5.29375597543651 2.61259189448308 1.25743939263515 0.590888320984356 2.68707382541436 5.29375597543651
ENSGGOG00000001063 3.89539092681181 2.00880372672925 3.76661224842383 3.71767532648068 4.21989127178545 2.86630045596094 0.229611303348626 3.41244565936533 4.21989127178545
ENSGGOG00000001064 5.35966690480315 4.79127992411369 6.1430769912706 5.27756712332087 4.93018048622077 5.50368006011713 0.157999336966591 5.33424191497437 6.1430769912706
ENSGGOG00000001065 3.0574163695502 0.583263558315408 3.42688766725958 5.0275437849008 3.64299755374865 2.95410446149479 0.456407733278916 3.11536889921157 5.0275437849008
ENSGGOG00000001066 0 0 0 6.89793497895789 0 0 1 1.14965582982631 6.89793497895789
ENSGGOG00000001067 3.06254953217006 0.613704197780053 2.82952105896558 4.49619579836408 4.1853593557192 4.34504503964031 0.331159946826779 3.25539583043988 4.49619579836408
ENSGGOG00000001068 0 0.249743102339898 2.08817636319052 1.34556669533018 0 1.64803631869436 0.689360901355196 0.888587079925828 2.08817636319052
ENSGGOG00000001069 0 0 0 3.11581565617192 0 0 1 0.519302609361987 3.11581565617192
ENSGGOG00000001070 2.83069986699044 1.1597149428892 1.78226277143021 3.48004533994075 0.795428220371565 1.13342102148045 0.557389282560727 1.8635953605171 3.48004533994075
ENSGGOG00000001071 5.60213896025766 0.21662930094385 2.80039386425961 3.4956337700395 4.292910138295 0.248024701796538 0.60537959326785 2.77595512259869 5.60213896025766
ENSGGOG00000001074 0 0 2.29185970382264 1.39621430167326 0 0 0.878158833252796 0.614679000915983 2.29185970382264
ENSGGOG00000001075 1.82863998899668 0 0.556456388498912 0.4836016944521 1.68328253174437 0 0.702145788008323 0.758663433948677 1.82863998899668
ENSGGOG00000001076 0 0 2.41987348366754 0.708955291482739 0 0 0.94140559031142 0.521471462525047 2.41987348366754
ENSGGOG00000001077 0.0198148695976476 0 0 2.7010677086678 0.445476663620033 0.9861640706814 0.892527269920608 0.692087218761146 2.7010677086678
ENSGGOG00000001078 0 0 0 0.0445340102769077 0 0 1 0.00742233504615129 0.0445340102769077
ENSGGOG00000001080 0 0 2.29357055186115 0 0 4.57265561224273 0.899683214903812 1.14437102735065 4.57265561224273
ENSGGOG00000001081 2.73395434586522 1.01211921380337 2.92621411639555 3.20703853576924 2.9823842419604 2.66145990523003 0.231931161045406 2.5871950598373 3.20703853576924
ENSGGOG00000001082 2.63646845442459 0.441454533790668 2.70651105168054 2.85507277654477 2.41762789575618 1.56766536745957 0.315623238512684 2.10413334660939 2.85507277654477
ENSGGOG00000001083 2.35074224283442 0.942391954158819 1.31619817917944 4.28563377132933 1.91566568765894 0.55788341128197 0.669459321396163 1.89475254107382 4.28563377132933
ENSGGOG00000001085 0 0 0.0591532812791957 0 0 0 1 0.00985888021319929 0.0591532812791957
ENSGGOG00000001087 0 0.653495421092863 1.43104782946981 0.828087219047057 0 2.32489855630696 0.749440210050595 0.872921504319449 2.32489855630696
ENSGGOG00000001088 2.98939464967165 0.909182051482335 2.57802024290874 2.77542354953642 2.13608091088963 2.09729361824391 0.297784227036473 2.24756583712211 2.98939464967165
ENSGGOG00000001089 5.63781004552641 3.91784955135477 3.16573297468662 3.37518543164997 5.93285593706333 1.15767761516651 0.418349078372368 3.8645185925746 5.93285593706333
ENSGGOG00000001090 2.34449041611186 3.37783047403519 5.42089684693348 3.32117625489973 3.90223605930664 5.72100900823207 0.35792340040511 4.01460650991983 5.72100900823207
ENSGGOG00000001091 4.81056665379594 0.983648871626403 0.556761115656035 0.46061676473209 3.68142252149603 0 0.763751354779519 1.74883598788442 4.81056665379594
ENSGGOG00000001093 4.74341036727946 0.227856272579358 1.10191693049246 0 0.42601540391972 0.374608366277373 0.910174460638505 1.14563455675806 4.74341036727946
ENSGGOG00000001095 2.05334520001843 0.612029400930308 3.27531079388297 3.20906027516197 1.87207486809856 3.9125977746251 0.436598333231514 2.48906971878622 3.9125977746251
ENSGGOG00000001097 3.53301429978838 1.56053455540074 4.19541487418716 5.18659008943334 2.53202181460945 1.57830263036487 0.483310308186913 3.09764637729732 5.18659008943334
ENSGGOG00000001098 7.12316898870862 0 2.51828863803753 6.72655796171378 6.98154348025673 5.75660190355084 0.382774941366532 4.85102682871125 7.12316898870862
ENSGGOG00000001099 0 4.98342796167765 0 1.70932151877289 0 0 0.931399770121391 1.11545824674176 4.98342796167765
ENSGGOG00000001100 0 0 0 5.23928308272792 0 0 1 0.873213847121319 5.23928308272792
ENSGGOG00000001101 1.99757928692025 0 0 0 7.1431519914373 0 0.944070088685925 1.52345521305959 7.1431519914373
ENSGGOG00000001102 2.35015179679324 0 1.99465773226322 1.65122394298988 2.1067727567335 0.630781200912742 0.456763972300898 1.45559790494876 2.35015179679324
ENSGGOG00000001104 3.80646438335731 2.10966094602756 4.32945266004668 4.53017189717798 4.21452003484846 3.3899942850741 0.211946358129429 3.73004403442201 4.53017189717798
ENSGGOG00000001105 0 0 3.19060578320005 0 0 0 1 0.531767630533342 3.19060578320005
ENSGGOG00000001107 6.84324499120879 6.49450907771844 6.11042850099721 5.12072102797717 5.62893490356861 3.39529737825247 0.218210339601219 5.59885597995378 6.84324499120879
ENSGGOG00000001108 0.38495778925253 0 0 0 0 0 1 0.0641596315420883 0.38495778925253
ENSGGOG00000001109 0.909542891724989 0 0 3.72605626862396 0 0 0.951179326013727 0.772599860058159 3.72605626862396
ENSGGOG00000001110 4.73971550827422 4.45142138993682 6.25537549102401 5.99967896463689 4.38374200303367 6.07656350997574 0.179869492641497 5.31774947781356 6.25537549102401
ENSGGOG00000001111 4.90729665157985 3.79725862119433 4.37464566309245 3.54559158875514 4.19873218791705 3.0155771709927 0.228422222004582 3.97318364725525 4.90729665157985
ENSGGOG00000001112 0 0 2.08539603381062 2.08825695357257 0.659030687241499 2.91481580063246 0.668405552517171 1.29124991254286 2.91481580063246
ENSGGOG00000001113 0 0 0.453160549788885 0 0 0.0463405203564186 0.979547857650889 0.0832501783575507 0.453160549788885
ENSGGOG00000001114 3.23316596446211 1.56606234956185 2.62319685320059 3.85399365174619 3.13217318677702 2.02643518770118 0.347117059416926 2.73917119890816 3.85399365174619
ENSGGOG00000001115 2.81086026214274 0 0 1.45930570521197 0 0 0.89616661312793 0.711694327892452 2.81086026214274
ENSGGOG00000001117 0.710772907721142 0.0668738159327999 1.59568314928872 2.21309527417567 1.00072046924428 1.36183670432033 0.572012366410996 1.15816372011382 2.21309527417567
ENSGGOG00000001118 0.893676464393504 2.21932939293744 0.208652177690889 0 0.334324254669467 0.734924758908186 0.804303258220916 0.731817841433248 2.21932939293744
ENSGGOG00000001119 3.68615153560115 2.40234475919473 4.48816538755046 2.21808057003285 3.29027182612751 3.8433577593935 0.311959113932 3.3213953063167 4.48816538755046
ENSGGOG00000001120 0.73691788610298 0 0.186061373150399 3.81495743777786 1.09364931194891 0 0.894277794492148 0.971931001496693 3.81495743777786
ENSGGOG00000001121 1.71913007427966 4.07686434518606 4.87685462449575 3.71370681095268 1.06680161216442 4.6191761612017 0.376824606275579 3.34542227138004 4.87685462449575
ENSGGOG00000001122 0.950108717928967 1.44178433453617 0.352219102827481 0 0 1.39948805466145 0.625212202588247 0.690600034992345 1.44178433453617
ENSGGOG00000001123 1.57515499961339 0.670324233035049 2.19765543553827 5.63987897317309 2.04519043234009 1.3366946542187 0.722511075433841 2.24414978798643 5.63987897317309
ENSGGOG00000001124 1.97424331777586 1.27030594656079 2.37784710046364 2.04329200410237 2.28970720790172 1.7760665538044 0.213270270546718 1.9552436884348 2.37784710046364
ENSGGOG00000001125 0 0 0 5.36224192913295 0 0 1 0.893706988188825 5.36224192913295
ENSGGOG00000001126 0.197871422621047 0 0.625784959733066 3.65796577514933 0.822116792720589 0 0.910017027154525 0.883956491704006 3.65796577514933
ENSGGOG00000001127 3.47845603031402 2.51500152602966 4.29898486903165 4.33792369917305 3.72527571285867 3.93365762198928 0.172351705326427 3.71488324323272 4.33792369917305
ENSGGOG00000001128 2.65520230043117 0.687525589385992 1.81263411325813 6.43575292447329 1.23145434896442 1.44756639643406 0.756535627131306 2.37835594549118 6.43575292447329
ENSGGOG00000001129 3.77428165881438 2.6294007859993 4.06275781692866 5.32443584278952 3.94290861271651 3.41821799418327 0.330349077535241 3.85866711857194 5.32443584278952
ENSGGOG00000001131 0 0 0.315983204494642 0.842600765994006 0.101255878105052 0 0.900963991622419 0.20997330809895 0.842600765994006
ENSGGOG00000001132 3.23115051591311 1.17745527430783 4.42450065982588 3.72200800539366 3.25161990071092 3.08486089797539 0.346046222767644 3.14859920902113 4.42450065982588
ENSGGOG00000001133 10.6218350002505 7.84492600174498 10.2396845002265 9.31655999593192 9.6278404935418 9.7952625001736 0.1183392795969 9.57435141531155 10.6218350002505
ENSGGOG00000001134 0.455442366564986 0 0.665581972781579 1.1973307278704 1.87040204803929 0 0.752100884443827 0.698126185876043 1.87040204803929
ENSGGOG00000001135 0 0 1.40080792477074 2.19130049096268 0.862265168027347 0.234062250459012 0.772086452446323 0.781405972369963 2.19130049096268
ENSGGOG00000001136 0.954121334186431 0 2.51931928827715 2.54035466633111 1.92166647537724 2.49041226622829 0.379179650103132 1.73764567173337 2.54035466633111
ENSGGOG00000001137 5.55712847682327 3.51104217225115 6.21568747737675 5.56114097565347 5.38524752689228 5.90908842985295 0.165863867003369 5.35655584314164 6.21568747737675
ENSGGOG00000001138 3.22983840732157 0 0 1.07562162028768 2.32535633342472 0.129542820140302 0.781380965323248 1.12672653019571 3.22983840732157
ENSGGOG00000001140 4.90769808638502 0.714272719634201 3.95487521094473 7.21193899477595 3.96990902115265 4.34224906809236 0.5039058394929 4.18349051683082 7.21193899477595
ENSGGOG00000001141 3.80432705363967 0.894787681812857 2.72989048050477 4.47879970648118 3.12277271626463 3.08237948050295 0.391169138776392 3.01882618653434 4.47879970648118
ENSGGOG00000001142 8.28977600300605 8.71314849502584 8.75847501042978 7.06607497876498 7.59583199905663 7.39380947357126 0.108094938835518 7.96951932664243 8.75847501042978
ENSGGOG00000001144 4.69771411250994 0.638088334341294 2.2947567912543 3.54038442601759 3.85598553861057 1.20539177930235 0.508926827249465 2.70538683033934 4.69771411250994
ENSGGOG00000001145 0 0 0 6.86587700745437 0 0 1 1.14431283457573 6.86587700745437
ENSGGOG00000001146 3.19504308670482 0.182034050614141 4.02723476813886 0.646577429968749 2.96340709425451 4.22863614060586 0.479061519438133 2.54048876171449 4.22863614060586
ENSGGOG00000001147 0 1.11454318621494 0 6.583142956914 0 0 0.966139480989263 1.28294769052149 6.583142956914
ENSGGOG00000001148 1.81790499274939 0 0 4.22141079720682 1.64315266986656 0 0.836023650439042 1.28041140997046 4.22141079720682
ENSGGOG00000001149 2.19433239935492 0.351732859935235 1.5971859671101 2.63814799791124 1.74707649008948 1.18102387856551 0.463915473987508 1.61824993216108 2.63814799791124
ENSGGOG00000001150 2.46087478548072 0.648442131769072 2.25245524819414 3.06357369475384 3.8112688216857 2.04089081292772 0.450774156177399 2.3795842491352 3.8112688216857
ENSGGOG00000001152 0.377499319417001 3.6503980263596 5.54195260125881 4.61396416085809 0.0474423150057162 6.40185947982307 0.555402411822618 3.43885265045372 6.40185947982307
ENSGGOG00000001153 0 0 0 0.720760012944547 0 0 1 0.120126668824091 0.720760012944547
ENSGGOG00000001154 3.03918955204546 2.16907146742648 2.50029972490092 4.48589498303152 2.1782707052267 0.859632206057064 0.520877608757828 2.53872643978136 4.48589498303152
ENSGGOG00000001157 0 0 0 1.97759132881858 0 0 1 0.329598554803097 1.97759132881858
ENSGGOG00000001158 4.55042324320748 0 1.10639799198496 4.18585465491859 4.1225343532946 0.671921650015384 0.55666943002411 2.43952198223684 4.55042324320748
ENSGGOG00000001159 0 0.114695519170901 2.19744343448568 2.47104175253815 0 2.29330107830384 0.627247089027945 1.17941363074976 2.47104175253815
ENSGGOG00000001160 1.55791087897169 0.0838973263244722 3.43862882843975 1.61513375751443 1.79265817867002 3.25995703619649 0.516693566403473 1.95803100101947 3.43862882843975
ENSGGOG00000001161 3.11461649554043 0 0.446561256205418 0 2.31055453724129 0 0.822956322398318 0.978622048164522 3.11461649554043
ENSGGOG00000001162 0 0 0 1.24317550711047 0 0 1 0.207195917851746 1.24317550711047
ENSGGOG00000001163 3.77843658161718 0.0791426583703557 0.570566675433382 0.998592686158095 1.94847220296422 0 0.80961574210746 1.2292018007572 3.77843658161718
