Ensembl.Gene.ID	brain_GSM752557	brain_GSM752558	cerebellum_GSM752559	cerebellum_GSM752560	heart_GSM752561	heart_GSM752562	kidney_GSM752563	kidney_GSM752564	liver_GSM752565	liver_GSM752566	testis_GSM752567	testis_GSM752568
ENSGALG00000000427	12.85069	12.99009	14.68434	18.69898	9.15194	10.49334	19.90132	16.58498	10.49881	10.57979	71.83385	55.23665
ENSGALG00000000428	145.06071	225.06049	138.78636	210.31705	151.95412	264.33726	110.73788	264.89265	51.63513	109.2084	128.19987	63.80303
ENSGALG00000000430	4.22553	4.78218	5.07604	4.93329	2.5333	2.30856	2.65431	2.74498	5.47653	2.14868	9.95874	20.15497
ENSGALG00000000433	199.28468	106.86644	95.1003	142.80028	47.48276	128.9307	32.65068	24.62118	13.06462	39.74041	274.7373	71.48115
ENSGALG00000000436	20.16831	10.32795	3.53107	11.8567	0.81751	5.91845	28.47668	5.85334	6.73732	22.36009	31.2021	5.41876
ENSGALG00000000437	0	0	0	0	0	0.09824	0.08327	0	0	0	6.4229	2.19256
ENSGALG00000000438	1.92318	2.42329	2.81184	2.81743	0.81716	0.44681	2.13277	2.45694	4.31955	3.94051	10.12235	16.53396
ENSGALG00000000439	169.70685	149.22713	66.15902	88.77687	18.08553	26.25696	151.04494	86.61068	60.43771	76.65452	223.5316	193.79869
ENSGALG00000000441	2.54011	1.88723	58.24539	54.82173	0.30275	0	0.06833	0	0.04953	0	0.6326	0.10902
ENSGALG00000000442	54.23217	41.50051	65.91912	62.36104	1.72178	0.66654	1.13005	0.50027	0.15357	0.09728	0.81763	0.90221
ENSGALG00000000443	0	0	0	0.14072	0.16106	0.34283	0.29059	0	0.10535	2.00207	136.83249	17.40318
ENSGALG00000000446	13.68696	18.81335	8.32422	11.63341	0	0.23622	0	0.28368	0.72576	0.27592	2.473	4.63665
ENSGALG00000000447	10.76353	13.23422	9.3058	14.76501	0.15026	0.5598	0.8134	1.24836	3.34056	6.53645	1.51703	0.54114
ENSGALG00000000449	32.73597	30.62088	15.97017	18.16758	6.52519	8.80869	25.89314	15.72823	11.02746	11.12097	15.76547	7.49071
ENSGALG00000000451	0.11659	0	0	0.11231	0	0	0	0	0	0	27.85136	57.15838
ENSGALG00000000452	1.99176	1.97309	2.15878	4.56312	7.35926	7.96155	9.31926	13.35549	4.03714	5.34951	7.02713	3.67735
ENSGALG00000000453	11.13556	12.04326	11.04598	15.04778	7.20136	8.96042	15.1901	17.91619	3.40506	4.26094	83.8177	37.47628
ENSGALG00000000454	45.1139	47.19437	45.0302	44.49595	19.49916	19.12006	33.16809	30.16576	31.43908	20.46696	77.25642	74.78013
ENSGALG00000000456	69.61016	41.78462	27.66053	57.2416	35.83238	101.35314	143.82643	83.08344	47.22468	127.33242	342.88334	145.07609
ENSGALG00000000458	0.19507	0.11923	1.01828	0.78269	0.17914	0.11448	0.45278	0.50403	0.04691	0.0891	2.77038	2.27198
ENSGALG00000000461	8.6226	6.4567	7.68772	9.11292	7.17061	6.96919	12.84407	13.7525	8.93618	12.6128	30.83611	15.4208
ENSGALG00000000463	3.66025	2.7521	2.6465	1.35615	1.34519	1.32195	1.72755	0.9261	0.77836	0.45026	169.68815	79.51003
ENSGALG00000000464	46.21605	43.42849	12.87571	19.59378	1.14421	1.33995	22.95693	30.03894	1.04772	1.56473	11.55525	6.56743
ENSGALG00000000466	0.57732	1.41069	0.48225	1.35933	1.98004	1.12935	6.95629	3.79761	3.70044	3.29709	1.32988	0.9171
ENSGALG00000000468	22.39452	18.70583	26.84722	30.14356	11.12904	9.3035	46.16239	31.04188	22.94347	25.29019	57.13081	40.8643
ENSGALG00000000469	0.37916	0.13894	0	0	0	0	0	0	0	0	0.11651	0.06022
ENSGALG00000000470	10.29716	7.93023	14.27749	16.56701	4.95168	3.47178	13.29685	10.1146	5.7667	4.95508	11.18772	10.35491
ENSGALG00000000474	257.43725	275.80217	218.84066	230.20702	322.43465	246.07802	549.47156	400.92595	145.71868	140.43649	200.59196	261.25684
ENSGALG00000000476	25.43955	28.70126	10.54145	8.30027	0.754	0.48169	1.70107	0.57847	0.73974	0.46872	0.68264	0.81484
ENSGALG00000000477	0	0	0	0	0	0	0.13031	0	0.09444	0	3.5199	2.49679
ENSGALG00000000478	59.8582	41.2675	19.75732	24.52081	0.52779	0.62004	6.89834	5.21272	0.14282	0.44128	17.16387	5.76977
ENSGALG00000000479	9.65298	8.80076	13.44829	15.57631	0.054	0.28759	0.09746	0.20728	0.07064	0.13435	3.68743	1.36232
ENSGALG00000000483	1.63186	0.99699	0	0.13098	0	0	0	0	0	0	1.2531	0.86415
ENSGALG00000000484	1.7706	4.13001	2.21897	3.10103	2.21822	2.45617	5.84551	6.12636	2.26343	3.58534	8.52854	4.09154
ENSGALG00000000486	3.16556	3.61659	7.83116	6.8114	2.08498	1.01336	8.26241	6.54859	53.80797	23.13224	1.67312	3.16767
ENSGALG00000000489	114.64527	107.15794	122.30461	113.47306	126.87104	131.71182	274.90017	231.91318	157.08134	145.85196	282.81425	274.11529
ENSGALG00000000490	15.70192	16.79713	17.0178	17.20283	13.22506	14.83188	48.77899	45.83666	23.76414	15.17233	13.1959	17.04972
ENSGALG00000000495	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000000497	0	0	0	0.13447	0.07689	0	0.9025	0.29509	0.05029	0.0478	0.48224	0.22168
ENSGALG00000000498	2.97922	2.49354	2.46943	3.34432	9.4399	11.42722	18.9752	52.14869	0.06765	0.03218	1.35097	0.87582
ENSGALG00000000503	0.24916	0.36531	0.18735	0.33601	0	0.11698	0.09916	0.07025	0.07187	0.64882	2.56344	0.752
ENSGALG00000000504	0.30921	0.5667	0	0.23826	0.0682	0.72578	0.86129	0.69735	0.62425	1.77986	1.61433	0.58944
ENSGALG00000000505	1.26867	0.64885	14.82659	16.31305	8.16433	20.29377	0	0.08315	0	0.06064	0.3851	0.16408
ENSGALG00000000507	36.45	60.29824	1.69441	0.81408	0.31062	0.13223	0.22417	0.39716	0.08124	0.0386	1.21132	0.67131
ENSGALG00000000508	44.58131	46.17301	37.9399	37.75121	258.78658	253.73892	95.21117	142.93565	67.73723	58.76381	26.43171	22.97731
ENSGALG00000000509	0.01597	0	0.0399	0.01539	0.01761	0.01875	0.01589	0.04488	0	0	0.95458	0.45571
ENSGALG00000000510	8.7838	9.15592	9.94177	10.86754	2.42108	2.83537	3.63234	5.14638	2.2566	1.73075	9.23236	10.03004
ENSGALG00000000511	19.75433	18.62796	31.12556	27.00386	8.67557	8.65933	9.21565	12.8258	8.98471	6.12341	18.3164	18.16609
ENSGALG00000000513	5.81523	4.29607	4.74551	6.77417	2.93231	3.33355	7.08649	5.78279	4.16099	5.59208	11.0771	7.87783
ENSGALG00000000514	12.07192	13.67251	11.89906	16.33244	16.89834	19.42414	51.68755	37.28532	27.68134	37.7425	41.03779	21.87219
ENSGALG00000000516	0.46946	0.58875	0.80517	0.76167	0.05447	0	0.07373	0.24391	0.23166	0.33868	3.35858	3.17985
ENSGALG00000000518	36.23299	29.75229	16.09013	19.5027	3.47067	7.10055	8.90504	8.26615	3.69453	8.08017	36.7341	16.71978
ENSGALG00000000519	0.16003	0.2933	0	0.46237	0	0	0	0	0.11541	0	52.46106	46.3249
ENSGALG00000000521	47.42244	32.30517	17.88542	22.66823	0.24664	0.36758	3.02679	3.78395	12.54994	35.32244	0.75582	0.24875
ENSGALG00000000522	9.61401	8.87608	3.53308	7.58989	7.81015	17.98808	40.92283	21.39874	14.90851	28.28837	28.19796	12.8621
ENSGALG00000000523	4.03089	5.99363	7.05321	7.61933	5.11485	3.48166	11.8047	8.36251	8.3914	2.44985	4.61381	10.45159
ENSGALG00000000525	7.55208	7.4252	7.78846	8.52521	5.55084	5.7251	7.35748	7.59642	3.0067	1.61749	12.26299	16.27852
ENSGALG00000000526	2.5071	0.27027	0.36963	0.28411	0.16259	0	0.14673	0.20788	0.74442	1.71827	0.11324	0
ENSGALG00000000527	71.88934	63.5499	108.52924	118.08763	55.41325	36.69331	39.64014	44.93037	21.27972	19.20399	27.97154	24.34445
ENSGALG00000000528	18.9616	11.36103	11.2723	18.03127	1.07202	2.28282	14.99601	7.53908	2.89252	7.33086	267.12996	62.27603
ENSGALG00000000529	14.64056	17.77188	3.09766	2.93046	4.29734	5.13318	12.76949	7.90696	4.66185	1.69404	6.64325	5.13516
ENSGALG00000000530	16.45972	16.87265	17.94734	15.94504	4.81868	4.31167	9.48368	7.27551	8.48308	11.50394	10.74702	10.96946
ENSGALG00000000533	85.7474	85.67818	89.26793	92.31672	93.85873	65.12701	82.62159	84.97703	37.4382	23.69269	115.91368	92.05537
ENSGALG00000000534	0.11372	0.10421	0.14251	0.43807	0.12537	0.06674	1.24436	0.64106	0.8199	3.74034	1.39692	0.58707
ENSGALG00000000535	11.62301	14.30047	10.8992	12.21415	2.24029	2.38518	3.15392	4.58307	7.15088	10.41705	4.93072	9.49101
ENSGALG00000000538	17.20325	12.4997	17.09453	14.12016	9.7639	7.16916	18.53428	8.8967	8.95569	4.25569	114.74973	147.48864
ENSGALG00000000540	12.24654	13.59152	11.42549	14.41843	9.00121	7.74658	16.58479	12.46812	4.61194	2.51801	154.43554	218.55582
ENSGALG00000000541	26.72589	31.53277	36.00836	42.64737	28.75945	18.69236	32.62283	19.74018	23.64473	10.94335	18.88351	32.08188
ENSGALG00000000542	42.59074	48.12561	26.68788	46.27108	42.36673	44.35491	93.35394	116.24058	45.03111	73.3043	60.98422	31.1609
ENSGALG00000000543	6.31205	6.42684	7.67077	7.98427	0.91377	0.59867	3.74273	4.49391	2.25292	1.7479	13.2681	8.30605
ENSGALG00000000544	0.25437	0.2332	0.15946	0.24503	0.84146	0.14935	2.15173	1.0759	0.45871	1.22058	3.02826	1.51575
ENSGALG00000000545	0.08742	0	0	0	0	0.10261	3.47915	2.34137	1.07167	5.93149	0.20138	0.13888
ENSGALG00000000546	6.66321	7.41993	9.02705	9.09979	5.1145	4.35616	6.66315	5.58827	3.95352	2.43941	6.64521	7.11526
ENSGALG00000000547	0	0.06771	0	0.07118	0.93713	0.47719	17.17232	9.37777	4.42421	7.57358	2.58257	1.1743
ENSGALG00000000548	0.05526	0.10128	0	0.10647	0.12185	0	0.16505	0.31175	0.11963	0	0.21226	0.17567
ENSGALG00000000549	1.58033	1.08617	1.98051	0.38063	8.2762	25.27486	29.0891	26.7335	2.99157	12.72664	8.64653	2.19687
ENSGALG00000000550	15.56073	18.78428	14.19676	16.66824	9.01248	7.35476	6.68826	10.17808	5.71541	4.43652	44.54591	51.68386
ENSGALG00000000551	8.65401	9.95659	7.94312	7.74918	3.14832	2.16646	10.93176	11.11919	11.30097	7.32736	13.6918	13.26436
ENSGALG00000000556	0	0	0	0	0	0	0	0.52579	0.13445	0.76682	0	0.29628
ENSGALG00000000557	9.82067	8.20986	4.10246	5.4769	0.18994	0	0.0857	0.24286	49.38767	77.46228	78.85236	36.06261
ENSGALG00000000558	19.53807	25.30557	93.08617	113.81785	25.39161	41.44755	3.04077	3.53899	0.2755	0.2244	4.81944	1.77744
ENSGALG00000000560	0.45189	0.82819	0.90619	1.65431	4.28513	5.62325	1.25909	3.44023	1.4992	4.08858	7.70437	4.88236
ENSGALG00000000562	19.75592	26.80271	12.37931	18.28912	14.14353	6.77621	20.93253	25.13676	65.77512	54.51155	4.43295	4.2799
ENSGALG00000000564	18.81137	19.96684	20.025	17.84089	8.8884	6.94819	20.63146	15.40898	15.71289	6.52098	6.10713	15.49083
ENSGALG00000000568	0.52195	0.6149	0.37376	0.39509	0.04109	0.08749	0	0.05253	0	0.02554	0.71575	0.3554
ENSGALG00000000569	67.77142	62.968	35.05827	37.03476	5.3035	8.68696	4.74936	4.95546	0.13345	0.24089	40.36299	22.23613
ENSGALG00000000573	4.02067	7.94369	6.11086	8.48777	3.01813	4.51864	3.54642	10.57194	2.92001	6.09758	7.68581	9.96652
ENSGALG00000000576	1.05231	1.4464	0.49453	0.8869	0.65258	2.39318	4.44955	2.59593	0.85368	2.43401	28.68527	5.74659
ENSGALG00000000577	22.98483	24.42294	22.1579	23.46559	11.87635	9.26225	19.64368	18.83133	15.04035	11.87079	86.48985	88.76697
ENSGALG00000000579	30.62177	33.04612	41.68767	36.83446	99.7397	140.49208	135.63315	141.33236	21.63401	37.92576	96.80274	74.94857
ENSGALG00000000581	26.68788	24.57027	27.75168	25.49162	10.5969	8.82056	20.93941	12.63428	9.14565	6.33081	25.15194	27.84283
ENSGALG00000000583	3.20815	2.70156	3.04255	4.71913	2.15084	1.88287	2.97626	1.95562	1.782	3.83294	2.99621	0.92978
ENSGALG00000000584	1.70629	1.28346	0.81385	1.23881	0.78617	0.32883	1.21629	0.61029	0.28464	0.59343	2.74757	1.09243
ENSGALG00000000585	51.83429	51.68071	3.37268	6.76268	0	0	0.69846	1.15455	14.76615	8.50043	126.95734	53.53609
ENSGALG00000000587	23.56587	17.19054	12.02463	18.20891	1.483	3.30505	9.6892	7.9637	6.97097	10.20199	1.96935	1.29644
ENSGALG00000000589	0.96596	1.2495	0.14238	0.76628	0.68909	1.13385	2.82657	2.56306	1.72088	4.28349	1.48343	0.85755
ENSGALG00000000593	0.13736	0	0	0.13231	0	0	0	0.3874	0	0	1.89903	1.30963
ENSGALG00000000596	18.5653	20.75776	12.75481	12.55713	7.86333	9.78293	12.99652	15.25077	12.61751	6.62746	39.73284	52.81453
ENSGALG00000000597	47.74018	42.06388	34.30248	33.54798	14.70689	18.09581	33.80308	28.7508	14.78458	14.79942	52.79122	35.59575
ENSGALG00000000599	11.3006	12.88686	4.09125	9.55519	2.90708	7.95881	7.99544	4.77909	7.60598	10.06852	37.41044	19.64877
ENSGALG00000000600	1.75953	0.82682	2.54442	2.91189	1.24353	1.00624	3.36675	4.07048	1.43156	2.25727	1.17796	0.68095
ENSGALG00000000603	22.15294	20.81708	13.38638	21.55692	7.25666	13.20023	26.15734	15.16341	12.91029	17.68311	35.89945	23.78149
ENSGALG00000000604	11.77304	11.74039	2.60367	3.83582	0.19088	0	0	0.24406	0	0.11866	0.93063	0
ENSGALG00000000606	88.36334	93.61949	66.2994	69.05534	19.23056	27.11161	14.97069	17.69825	11.74908	12.41431	38.48971	23.44782
ENSGALG00000000607	100.41201	108.34832	68.80164	105.00593	0.29066	0.37145	0.36729	0.66913	0	0.10844	2.71331	0.71216
ENSGALG00000000608	0.12011	0.16509	0	1.30199	0.13242	0.38782	216.18176	131.59437	82.74028	174.17274	2.85999	1.35996
ENSGALG00000000610	91.01264	76.7416	109.89462	106.08883	1.68539	2.21045	5.64307	5.09069	0.59116	0.21258	18.86708	17.15874
ENSGALG00000000611	13.40181	13.74997	16.71503	15.87468	14.70478	12.64505	21.50047	17.85255	14.1961	9.91016	12.9009	19.12657
ENSGALG00000000613	165.63411	179.83213	121.03815	115.18803	24.36866	17.73074	38.3393	49.49648	29.12181	26.09269	37.63847	43.31828
ENSGALG00000000615	7.43794	6.38606	7.97781	9.16584	5.83634	6.2924	12.26734	7.08444	5.5087	4.63844	19.29584	18.73632
ENSGALG00000000616	0.16866	0.15455	0.15853	0.36555	0.55784	0.29696	26.76799	26.09604	4.40939	6.38715	0.51813	0.33494
ENSGALG00000000618	36.7115	39.10315	21.73061	24.66318	6.04882	8.10953	12.13047	9.73905	4.00528	6.12765	27.8785	18.77751
ENSGALG00000000619	2.65745	3.02745	12.87144	15.70514	0.15836	0.1686	3.28719	4.30299	49.98069	185.82193	0.3309	0.31379
ENSGALG00000000620	151.49402	149.20996	22.60665	19.22177	2114.09867	2638.51414	128.17535	133.21964	1.38142	1.09412	4.53556	0.88766
ENSGALG00000000621	11.79773	7.44958	5.05268	10.2186	17.59776	40.65252	11.77102	9.64314	2.85974	10.75828	6.31873	3.38631
ENSGALG00000000623	15.03655	14.45034	5.26846	9.46031	5.558	12.30585	2.77688	2.38519	3.67311	4.37566	1.13855	0.76206
ENSGALG00000000624	4.4733	6.25668	1.99158	3.62874	2.14145	4.629	4.39213	3.98268	2.1223	7.42259	37.42385	9.58472
ENSGALG00000000625	217.98273	193.84692	123.49305	164.10803	5.11145	5.44202	8.3657	4.54164	4.1934	3.66226	347.56837	383.63539
ENSGALG00000000627	16.50018	14.87556	18.60386	18.41487	14.48255	13.09999	41.33443	26.1202	23.33552	11.56473	26.73497	49.3734
ENSGALG00000000628	22.33277	18.2773	7.05814	9.55427	0.32306	0.2166	1.71675	1.72867	0.71993	0.72888	2.95819	1.35336
ENSGALG00000000629	32.62717	20.57531	16.26774	26.52897	65.17433	69.18345	26.17938	20.02941	14.6737	17.19184	52.80249	34.8351
ENSGALG00000000630	0.77579	1.42181	0	0.06226	0	0	0	0	0	0	11.41805	0.97571
ENSGALG00000000632	1.44489	0.81472	1.11435	1.28476	0.61266	0.39145	0.6635	1.72341	0.40073	0.8379	10.49773	3.61975
ENSGALG00000000634	9.44833	10.27311	5.79768	9.43149	7.79912	14.16472	5.86925	7.55664	2.20646	3.99269	41.6146	22.51568
ENSGALG00000000636	11.20126	14.2031	19.09773	18.38061	10.84167	8.94379	14.19003	16.89163	10.89532	4.73112	31.10497	35.79763
ENSGALG00000000637	6.12561	5.53075	7.22521	8.02662	3.07882	3.54227	9.09711	8.06367	3.54035	5.24779	6.39853	4.50801
ENSGALG00000000638	8.72684	7.05872	3.23818	6.38698	2.68755	5.43652	10.91407	8.38458	4.32439	8.9882	66.56357	27.22498
ENSGALG00000000639	49.08826	50.769	9.06187	16.08905	0	0.23909	5.06644	1.57917	0	0.2792	1.21214	0.44497
ENSGALG00000000641	12.27039	13.66099	5.24564	12.15128	2.52861	4.50939	9.47001	8.6486	5.58203	15.28668	31.70134	8.51716
ENSGALG00000000642	1.99676	1.46377	1.50146	4.23153	1.04572	1.69927	2.63238	0.84445	1.04395	2.12117	3.06661	1.58612
ENSGALG00000000643	5.12345	5.67105	6.48449	7.62292	2.62862	3.09633	11.81032	13.08607	3.69468	2.74656	6.46623	4.99662
ENSGALG00000000644	40.99167	39.0659	69.03399	61.98778	0.25826	0.21385	6.17594	3.66882	0.41294	0.54403	4.9864	3.11143
ENSGALG00000000645	0.31017	0.40609	1.49933	6.27446	0.68392	0.57217	5.33446	1.81137	0.57519	0.30365	0.81665	0.38721
ENSGALG00000000650	24.1746	19.41479	15.31832	14.52172	28.44941	38.41958	45.40247	43.65064	18.70623	45.42328	57.25501	14.77986
ENSGALG00000000652	126.59109	114.44963	69.39438	99.92024	13.47322	31.09132	18.09283	16.23781	1.93964	5.65046	244.79529	87.59867
ENSGALG00000000653	33.1094	35.26568	43.00913	45.01893	0.02958	0.41007	0	0.0758	0	0	0.55722	0.25619
ENSGALG00000000654	0	0	0	0	0.43317	0	0	0	0	0	0.20114	0
ENSGALG00000000656	0	0	0	0.52802	0.15108	0.64341	0	0.19317	0	0.18784	29.14844	23.51245
ENSGALG00000000657	10.61489	11.09759	14.03423	15.24984	6.15306	3.59664	8.71032	5.60493	5.57666	2.84997	13.55713	20.6885
ENSGALG00000000660	44.69055	45.80576	41.80177	35.8897	37.389	26.50168	57.68423	48.32976	40.93801	29.41926	40.59618	46.05382
ENSGALG00000000667	1.0439	0.70856	1.06591	0.70761	0.34102	0.31771	1.19245	1.41707	0.11149	0.02649	0.89064	0.43
ENSGALG00000000668	30.38019	29.63911	32.103	31.68003	11.10333	11.57619	19.41664	16.55316	10.45681	6.90228	14.27967	13.77573
ENSGALG00000000669	24.17205	24.77419	13.68609	21.16778	11.37943	15.16371	20.80361	14.36204	14.0218	22.68205	102.83018	52.47215
ENSGALG00000000670	19.56905	22.47951	17.82405	22.62075	3.58301	4.06083	7.19709	7.38913	3.17517	2.49079	22.83568	20.29132
ENSGALG00000000671	21.73564	20.21117	26.91367	24.69712	15.09311	17.07945	17.20517	21.83747	6.65363	4.69128	13.26344	13.25928
ENSGALG00000000672	13.95049	11.83503	14.51768	14.19801	3.4783	5.38127	9.71113	5.83713	3.41258	3.5136	11.50742	7.63568
ENSGALG00000000673	76.34432	75.60155	31.8456	48.40265	1.618	2.93973	4.68198	2.6309	19.26783	11.71973	2.96432	2.39487
ENSGALG00000000674	10.53141	8.82866	10.40868	12.67294	4.90813	4.48452	47.76354	28.33354	16.17129	14.45841	18.52105	12.98381
ENSGALG00000000675	14.42793	14.50069	17.30376	18.43128	5.78692	6.52537	7.40907	7.43566	2.94604	4.129	22.83331	16.16418
ENSGALG00000000678	14.09167	11.57022	41.04197	41.04874	7.33308	3.9036	92.25518	46.8806	73.04426	64.32167	6.05971	9.04451
ENSGALG00000000680	2.08514	2.19536	1.55684	1.79493	0	0.15623	12.66853	12.19539	0.57588	0.66896	0.85173	0.10572
ENSGALG00000000681	23.98679	14.98172	95.34795	69.73524	0.32459	0.87413	3.39461	2.83203	0.34967	0.15434	4.97389	10.34543
ENSGALG00000000684	19.55511	7.97355	10.50302	10.3229	0.30299	0.43007	1.68592	0.64557	0.13207	0.25111	2.07482	0.83666
ENSGALG00000000685	12.73175	14.93996	18.44654	23.33544	7.65355	8.41899	19.51697	20.0995	5.06835	6.79114	16.65563	10.43374
ENSGALG00000000687	3.91877	2.56769	10.33115	4.79195	1.49991	0.45281	2.74743	1.94631	1.12742	0.19484	8.23239	18.46753
ENSGALG00000000690	3.77407	3.23762	2.66679	0.9669	0	0	0.11982	0.33952	0	0	0.73996	0.57404
ENSGALG00000000692	14.45146	13.31149	40.3509	45.08067	0.8255	1.84575	67.57164	34.93826	20.68088	19.19318	3.04739	2.6766
ENSGALG00000000693	12.5878	7.72962	10.65234	16.12577	9.37123	9.13952	31.11678	17.10432	13.94371	27.79366	171.09953	73.39511
ENSGALG00000000694	32.90783	29.74429	4.34279	9.67796	2.11645	2.48741	6.74674	7.38012	3.72141	6.151	10.33763	6.35683
ENSGALG00000000695	23.05957	15.78454	20.10732	23.48416	1.37841	0.81527	17.06915	19.3864	0.60106	1.23766	1.65341	0.9379
ENSGALG00000000699	9.92534	8.4333	12.1035	14.76664	4.07031	4.42778	14.16068	9.01333	9.29898	8.581	19.12601	9.86054
ENSGALG00000000701	16.21301	13.34681	13.61776	13.47624	5.76814	5.15143	8.67568	11.56258	12.79733	10.37626	5.88645	5.60213
ENSGALG00000000703	1.37281	1.25789	1.50533	1.9175	0.11352	0.18123	6.81221	6.53118	1.28697	2.51677	5.34984	4.5936
ENSGALG00000000706	5.42244	5.19471	10.1418	8.58685	1.67576	1.78414	4.53674	4.57466	2.69573	2.30864	12.71236	15.2387
ENSGALG00000000707	55.00741	59.12953	63.76377	66.53903	83.58551	69.11644	49.95236	45.71792	46.83568	24.88313	24.77471	42.156
ENSGALG00000000708	50.97164	53.4454	67.41067	55.11966	32.5561	13.80714	70.5855	28.15402	45.15134	8.4816	8.75028	52.07143
ENSGALG00000000710	4.32892	4.28671	2.18747	3.12749	10.93088	18.52213	4.34181	3.56781	2.42936	2.47634	9.50332	8.47183
ENSGALG00000000712	15.6786	17.05141	15.33046	30.70388	7.78809	19.4149	35.99878	30.60225	12.92157	29.63878	9.39351	4.92693
ENSGALG00000000713	10.03874	7.02242	6.39455	6.42165	3.29764	3.3503	7.37189	6.33845	8.32475	7.93196	34.01728	25.19609
ENSGALG00000000719	264.65627	220.00508	217.80149	238.17348	347.37642	333.18832	776.20881	538.32887	370.26054	279.62102	321.942	327.54243
ENSGALG00000000720	13.79972	22.2272	9.94231	36.04354	36.46067	34.28739	37.47039	28.62262	24.83474	59.43422	8.8695	5.7948
ENSGALG00000000721	17.49244	17.27856	37.75137	35.69186	2.78018	3.54652	23.00968	28.46951	15.43209	30.17404	10.32725	8.46337
ENSGALG00000000722	0.19507	0.11923	0.40739	0.75141	0.07173	0.1526	0	0	0	0	0.19967	0.20654
ENSGALG00000000723	65.23377	62.97481	56.95731	57.54457	14.22606	20.13866	19.01959	18.12212	11.54514	7.43507	22.38574	36.32971
ENSGALG00000000724	8.99186	13.05937	8.8449	10.98241	7.96828	8.76232	44.39456	61.27293	16.81021	19.9298	15.37293	13.85405
ENSGALG00000000725	10.95923	12.59161	20.74104	20.36345	4.56934	4.11382	6.86338	9.60651	2.86834	1.94449	11.0641	9.76598
ENSGALG00000000726	40.18862	38.37958	59.72458	46.79693	22.15407	19.97207	59.36579	53.07119	21.81929	16.41013	23.88454	23.8511
ENSGALG00000000729	10.61936	8.34919	14.52916	13.16516	6.82384	4.94184	8.72145	9.65515	3.46648	2.08869	15.34414	16.7712
ENSGALG00000000730	0.61043	0.7552	0.17214	0.16175	0.35335	0.23284	0.5618	0.27963	0.81437	0.72172	3.29301	2.33964
ENSGALG00000000731	0.25544	0.09367	0.12797	0.14759	0.11258	0.71953	0.2033	0.43198	2.32064	4.55109	1.13749	0.68975
ENSGALG00000000733	1.23918	1.09241	0.55044	0.66484	0.06914	0	13.06294	20.74116	0.44112	0.24724	0.68656	1.79427
ENSGALG00000000734	11.59873	17.28928	10.07828	15.49313	4.34782	4.99208	9.386	12.09933	5.07434	6.5185	22.97917	7.61648
ENSGALG00000000735	0.23851	0	0	0.22975	0	0.13998	0.2373	0.16811	0	0.08173	2.10589	0.66302
ENSGALG00000000736	1.78956	1.09319	1.30824	1.65195	0.98644	1.05023	14.61485	7.46283	6.07606	11.34486	4.17973	1.53994
ENSGALG00000000737	3.69006	2.77025	4.12301	7.06629	0.98033	0.99149	9.59863	8.71134	3.36628	3.26024	6.99851	5.50917
ENSGALG00000000739	3.94848	2.05037	2.14424	3.61335	1.45107	2.70364	6.15465	5.10225	1.51863	2.88653	12.17853	5.69787
ENSGALG00000000740	3.67004	1.7438	2.55523	2.96789	5.09525	7.81807	8.5653	5.81221	4.01887	8.60172	15.13483	4.17502
ENSGALG00000000742	2.32737	2.71444	3.18186	3.82146	6.18159	9.1269	5.26274	11.78112	4.00512	6.27155	88.91174	29.49568
ENSGALG00000000745	1.75772	2.09388	0	0	0	0.41269	0	0	0.03171	0	1.21484	0.87269
ENSGALG00000000747	63.32516	52.29521	42.38424	43.85356	9.63395	9.24388	7.56713	4.73962	2.58024	2.23041	15.42206	16.95305
ENSGALG00000000748	1.77082	2.35557	0.93061	3.08144	0.22046	1.13985	12.47519	16.50753	3.17186	8.22145	73.71396	29.28973
ENSGALG00000000750	4.00023	5.61017	3.72723	4.25552	3.4324	3.14395	5.38171	4.06988	0.46408	1.4066	1.40232	1.90659
